Time, Position, Rotation
12:51:23:886,(1.675. 1.176. 0.498),(-0.055. 0.656. 0.049. 0.751)
12:51:24:895,(1.675. 1.176. 0.497),(-0.056. 0.656. 0.049. 0.751)
12:51:25:899,(1.675. 1.176. 0.498),(-0.056. 0.656. 0.049. 0.751)
12:51:26:903,(1.675. 1.176. 0.497),(-0.055. 0.656. 0.049. 0.751)
12:51:27:908,(1.673. 1.176. 0.499),(-0.055. 0.665. 0.049. 0.743)
12:51:28:913,(1.629. 1.262. 0.370),(-0.112. 0.735. -0.012. 0.669)
12:51:29:917,(1.577. 1.318. 0.384),(-0.200. 0.531. -0.033. 0.823)
